年,月,日,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
1987,1,1,星期四,1986,腊月,初二,丙寅,虎,0,庚子,庚戌,,,元旦,,,二九第二天
1987,1,2,星期五,1986,腊月,初三,丙寅,虎,0,庚子,辛亥,,,,,,二九第三天
1987,1,3,星期六,1986,腊月,初四,丙寅,虎,0,庚子,壬子,,,,,,二九第四天
1987,1,4,星期日,1986,腊月,初五,丙寅,虎,0,庚子,癸丑,,,,,,二九第五天
1987,1,5,星期一,1986,腊月,初六,丙寅,虎,0,庚子,甲寅,,,,,,二九第六天
1987,1,6,星期二,1986,腊月,初七,丙寅,虎,0,辛丑,乙卯,小寒,5:13:00,,,,二九第七天
1987,1,7,星期三,1986,腊月,初八,丙寅,虎,0,辛丑,丙辰,,,,腊八节,,二九第八天
1987,1,8,星期四,1986,腊月,初九,丙寅,虎,0,辛丑,丁巳,,,,,,二九第九天
1987,1,9,星期五,1986,腊月,初十,丙寅,虎,0,辛丑,戊午,,,,,,三九第一天
1987,1,10,星期六,1986,腊月,十一,丙寅,虎,0,辛丑,己未,,,,,,三九第二天
1987,1,11,星期日,1986,腊月,十二,丙寅,虎,0,辛丑,庚申,,,,,,三九第三天
1987,1,12,星期一,1986,腊月,十三,丙寅,虎,0,辛丑,辛酉,,,,,,三九第四天
1987,1,13,星期二,1986,腊月,十四,丙寅,虎,0,辛丑,壬戌,,,,,,三九第五天
1987,1,14,星期三,1986,腊月,十五,丙寅,虎,0,辛丑,癸亥,,,,,,三九第六天
1987,1,15,星期四,1986,腊月,十六,丙寅,虎,0,辛丑,甲子,,,,,,三九第七天
1987,1,16,星期五,1986,腊月,十七,丙寅,虎,0,辛丑,乙丑,,,,,,三九第八天
1987,1,17,星期六,1986,腊月,十八,丙寅,虎,0,辛丑,丙寅,,,,,,三九第九天
1987,1,18,星期日,1986,腊月,十九,丙寅,虎,0,辛丑,丁卯,,,,,,四九第一天
1987,1,19,星期一,1986,腊月,二十,丙寅,虎,0,辛丑,戊辰,,,,,,四九第二天
