年,月,日,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
1980,1,1,星期二,1979,冬月,十四,己未,羊,6,丙子,癸酉,,,元旦,,,二九第二天
1980,1,2,星期三,1979,冬月,十五,己未,羊,6,丙子,甲戌,,,,,,二九第三天
1980,1,3,星期四,1979,冬月,十六,己未,羊,6,丙子,乙亥,,,,,,二九第四天
1980,1,4,星期五,1979,冬月,十七,己未,羊,6,丙子,丙子,,,,,,二九第五天
1980,1,5,星期六,1979,冬月,十八,己未,羊,6,丙子,丁丑,,,,,,二九第六天
1980,1,6,星期日,1979,冬月,十九,己未,羊,6,丁丑,戊寅,小寒,12:28:53,,,,二九第七天
1980,1,7,星期一,1979,冬月,二十,己未,羊,6,丁丑,己卯,,,,,,二九第八天
1980,1,8,星期二,1979,冬月,廿一,己未,羊,6,丁丑,庚辰,,,,,,二九第九天
1980,1,9,星期三,1979,冬月,廿二,己未,羊,6,丁丑,辛巳,,,,,,三九第一天
1980,1,10,星期四,1979,冬月,廿三,己未,羊,6,丁丑,壬午,,,,,,三九第二天
1980,1,11,星期五,1979,冬月,廿四,己未,羊,6,丁丑,癸未,,,,,,三九第三天
1980,1,12,星期六,1979,冬月,廿五,己未,羊,6,丁丑,甲申,,,,,,三九第四天
1980,1,13,星期日,1979,冬月,廿六,己未,羊,6,丁丑,乙酉,,,,,,三九第五天
1980,1,14,星期一,1979,冬月,廿七,己未,羊,6,丁丑,丙戌,,,,,,三九第六天
1980,1,15,星期二,1979,冬月,廿八,己未,羊,6,丁丑,丁亥,,,,,,三九第七天
1980,1,16,星期三,1979,冬月,廿九,己未,羊,6,丁丑,戊子,,,,,,三九第八天
1980,1,17,星期四,1979,冬月,三十,己未,羊,6,丁丑,己丑,,,,,,三九第九天
1980,1,18,星期五,1979,腊月,初一,己未,羊,6,丁丑,庚寅,,,,,,四九第一天
1980,1,19,星期六,1979,腊月,初二,己未,羊,6,丁丑,辛卯,,,,,,四九第二天
1980,1,20,星期日,1979,腊月,初三,己未,羊,6,丁丑,壬辰,,,,,,四九第三天
1980,1,21,星期一,1979,腊月,初四,己未,羊,6,丁丑,癸巳,大寒,5:48:37,,,,四九第四天
1980,1,22,星期二,1979,腊月,初五,己未,羊,6,丁丑,甲午,,,,,,四九第五天
1980,1,23,星期三,1979,腊月,初六,己未,羊,6,丁丑,乙未,,,,,,四九第六天
1980,1,24,星期四,1979,腊月,初七,己未,羊,6,丁丑,丙申,,,,,,四九第七天
