年,月,日,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
1972,1,1,星期六,1971,冬月,十五,辛亥,猪,5,庚子,辛卯,,,元旦,,,二九第二天
1972,1,2,星期日,1971,冬月,十六,辛亥,猪,5,庚子,壬辰,,,,,,二九第三天
1972,1,3,星期一,1971,冬月,十七,辛亥,猪,5,庚子,癸巳,,,,,,二九第四天
1972,1,4,星期二,1971,冬月,十八,辛亥,猪,5,庚子,甲午,,,,,,二九第五天
1972,1,5,星期三,1971,冬月,十九,辛亥,猪,5,庚子,乙未,,,,,,二九第六天
1972,1,6,星期四,1971,冬月,二十,辛亥,猪,5,辛丑,丙申,小寒,13:41:50,,,,二九第七天
1972,1,7,星期五,1971,冬月,廿一,辛亥,猪,5,辛丑,丁酉,,,,,,二九第八天
1972,1,8,星期六,1971,冬月,廿二,辛亥,猪,5,辛丑,戊戌,,,,,,二九第九天
1972,1,9,星期日,1971,冬月,廿三,辛亥,猪,5,辛丑,己亥,,,,,,三九第一天
1972,1,10,星期一,1971,冬月,廿四,辛亥,猪,5,辛丑,庚子,,,,,,三九第二天
1972,1,11,星期二,1971,冬月,廿五,辛亥,猪,5,辛丑,辛丑,,,,,,三九第三天
1972,1,12,星期三,1971,冬月,廿六,辛亥,猪,5,辛丑,壬寅,,,,,,三九第四天
1972,1,13,星期四,1971,冬月,廿七,辛亥,猪,5,辛丑,癸卯,,,,,,三九第五天
1972,1,14,星期五,1971,冬月,廿八,辛亥,猪,5,辛丑,甲辰,,,,,,三九第六天
1972,1,15,星期六,1971,冬月,廿九,辛亥,猪,5,辛丑,乙巳,,,,,,三九第七天
1972,1,16,星期日,1971,腊月,初一,辛亥,猪,5,辛丑,丙午,,,,,,三九第八天
1972,1,17,星期一,1971,腊月,初二,辛亥,猪,5,辛丑,丁未,,,,,,三九第九天
1972,1,18,星期二,1971,腊月,初三,辛亥,猪,5,辛丑,戊申,,,,,,四九第一天
1972,1,19,星期三,1971,腊月,初四,辛亥,猪,5,辛丑,己酉,,,,,,四九第二天
1972,1,20,星期四,1971,腊月,初五,辛亥,猪,5,辛丑,庚戌,,,,,,四九第三天
1972,1,21,星期五,1971,腊月,初六,辛亥,猪,5,辛丑,辛亥,大寒,6:58:59,,,,四九第四天
1972,1,22,星期六,1971,腊月,初七,辛亥,猪,5,辛丑,壬子,,,,,,四九第五天
