年,月,日,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
1996,1,1,星期一,1995,冬月,十一,乙亥,猪,8,戊子,丁酉,,,元旦,,,二九第二天
1996,1,2,星期二,1995,冬月,十二,乙亥,猪,8,戊子,戊戌,,,,,,二九第三天
1996,1,3,星期三,1995,冬月,十三,乙亥,猪,8,戊子,己亥,,,,,,二九第四天
1996,1,4,星期四,1995,冬月,十四,乙亥,猪,8,戊子,庚子,,,,,,二九第五天
1996,1,5,星期五,1995,冬月,十五,乙亥,猪,8,戊子,辛丑,,,,,,二九第六天
1996,1,6,星期六,1995,冬月,十六,乙亥,猪,8,己丑,壬寅,小寒,9:31:27,,,,二九第七天
1996,1,7,星期日,1995,冬月,十七,乙亥,猪,8,己丑,癸卯,,,,,,二九第八天
1996,1,8,星期一,1995,冬月,十八,乙亥,猪,8,己丑,甲辰,,,,,,二九第九天
1996,1,9,星期二,1995,冬月,十九,乙亥,猪,8,己丑,乙巳,,,,,,三九第一天
1996,1,10,星期三,1995,冬月,二十,乙亥,猪,8,己丑,丙午,,,,,,三九第二天
1996,1,11,星期四,1995,冬月,廿一,乙亥,猪,8,己丑,丁未,,,,,,三九第三天
1996,1,12,星期五,1995,冬月,廿二,乙亥,猪,8,己丑,戊申,,,,,,三九第四天
1996,1,13,星期六,1995,冬月,廿三,乙亥,猪,8,己丑,己酉,,,,,,三九第五天
1996,1,14,星期日,1995,冬月,廿四,乙亥,猪,8,己丑,庚戌,,,,,,三九第六天
1996,1,15,星期一,1995,冬月,廿五,乙亥,猪,8,己丑,辛亥,,,,,,三九第七天
1996,1,16,星期二,1995,冬月,廿六,乙亥,猪,8,己丑,壬子,,,,,,三九第八天
1996,1,17,星期三,1995,冬月,廿七,乙亥,猪,8,己丑,癸丑,,,,,,三九第九天
1996,1,18,星期四,1995,冬月,廿八,乙亥,猪,8,己丑,甲寅,,,,,,四九第一天
1996,1,19,星期五,1995,冬月,廿九,乙亥,猪,8,己丑,乙卯,,,,,,四九第二天
1996,1,20,星期六,1995,腊月,初一,乙亥,猪,8,己丑,丙辰,,,,,,四九第三天
1996,1,21,星期日,1995,腊月,初二,乙亥,猪,8,己丑,丁巳,大寒,2:52:30,,,,四九第四天
1996,1,22,星期一,1995,腊月,初三,乙亥,猪,8,己丑,戊午,,,,,,四九第五天
1996,1,23,星期二,1995,腊月,初四,乙亥,猪,8,己丑,己未,,,,,,四九第六天
1996,1,24,星期三,1995,腊月,初五,乙亥,猪,8,己丑,庚申,,,,,,四九第七天
1996,1,25,星期四,1995,腊月,初六,乙亥,猪,8,己丑,辛酉,,,,,,四九第八天
1996,1,26,星期五,1995,腊月,初七,乙亥,猪,8,己丑,壬戌,,,,,,四九第九天
1996,1,27,星期六,1995,腊月,初八,乙亥,猪,8,己丑,癸亥,,,,腊八节,,五九第一天
1996,1,28,星期日,1995,腊月,初九,乙亥,猪,8,己丑,甲子,,,,,,五九第二天
1996,1,29,星期一,1995,腊月,初十,乙亥,猪,8,己丑,乙丑,,,,,,五九第三天
1996,1,30,星期二,1995,腊月,十一,乙亥,猪,8,己丑,丙寅,,,,,,五九第四天
1996,1,31,星期三,1995,腊月,十二,乙亥,猪,8,己丑,丁卯,,,,,,五九第五天
1996,2,1,星期四,1995,腊月,十三,乙亥,猪,8,己丑,戊辰,,,,,,五九第六天
1996,2,2,星期五,1995,腊月,十四,乙亥,猪,8,己丑,己巳,,,,,,五九第七天
1996,2,3,星期六,1995,腊月,十五,乙亥,猪,8,己丑,庚午,,,,,,五九第八天
1996,2,4,星期日,1995,腊月,十六,丙子,鼠,0,庚寅,辛未,立春,21:07:54,,,,五九第九天
1996,2,5,星期一,1995,腊月,十七,丙子,鼠,0,庚寅,壬申,,,,,,六九第一天
1996,2,6,星期二,1995,腊月,十八,丙子,鼠,0,庚寅,癸酉,,,,,,六九第二天
1996,2,7,星期三,1995,腊月,十九,丙子,鼠,0,庚寅,甲戌,,,,,,六九第三天
1996,2,8,星期四,1995,腊月,二十,丙子,鼠,0,庚寅,乙亥,,,,,,六九第四天
1996,2,9,星期五,1995,腊月,廿一,丙子,鼠,0,庚寅,丙子,,,,,,六九第五天
1996,2,10,星期六,1995,腊月,廿二,丙子,鼠,0,庚寅,丁丑,,,,,,六九第六天
1996,2,11,星期日,1995,腊月,廿三,丙子,鼠,0,庚寅,戊寅,,,,小年,,六九第七天
1996,2,12,星期一,1995,腊月,廿四,丙子,鼠,0,庚寅,己卯,,,,,,六九第八天
1996,2,13,星期二,1995,腊月,廿五,丙子,鼠,0,庚寅,庚辰,,,,,,六九第九天
1996,2,14,星期三,1995,腊月,廿六,丙子,鼠,0,庚寅,辛巳,,,情人节,,,七九第一天
1996,2,15,星期四,1995,腊月,廿七,丙子,鼠,0,庚寅,壬午,,,,,,七九第二天
1996,2,16,星期五,1995,腊月,廿八,丙子,鼠,0,庚寅,癸未,,,,,,七九第三天
1996,2,17,星期六,1995,腊月,廿九,丙子,鼠,0,庚寅,甲申,,,,,,七九第四天
1996,2,18,星期日,1995,腊月,三十,丙子,鼠,0,庚寅,乙酉,,,,除夕,,七九第五天
1996,2,19,星期一,1996,正月,初一,丙子,鼠,0,庚寅,丙戌,雨水,17:00:43,,春节,,七九第六天
1996,2,20,星期二,1996,正月,初二,丙子,鼠,0,庚寅,丁亥,,,,,,七九第七天
1996,2,21,星期三,1996,正月,初三,丙子,鼠,0,庚寅,戊子,,,,,,七九第八天
1996,2,22,星期四,1996,正月,初四,丙子,鼠,0,庚寅,己丑,,,,,,七九第九天
1996,2,23,星期五,1996,正月,初五,丙子,鼠,0,庚寅,庚寅,,,,,,八九第一天
1996,2,24,星期六,1996,正月,初六,丙子,鼠,0,庚寅,辛卯,,,,,,八九第二天
1996,2,25,星期日,1996,正月,初七,丙子,鼠,0,庚寅,壬辰,,,,,,八九第三天
1996,2,26,星期一,1996,正月,初八,丙子,鼠,0,庚寅,癸巳,,,,,,八九第四天
1996,2,27,星期二,1996,正月,初九,丙子,鼠,0,庚寅,甲午,,,,,,八九第五天
1996,2,28,星期三,1996,正月,初十,丙子,鼠,0,庚寅,乙未,,,,,,八九第六天
1996,2,29,星期四,1996,正月,十一,丙子,鼠,0,庚寅,丙申,,,,,,八九第七天
1996,3,1,星期五,1996,正月,十二,丙子,鼠,0,庚寅,丁酉,,,,,,八九第八天
1996,3,2,星期六,1996,正月,十三,丙子,鼠,0,庚寅,戊戌,,,,,,八九第九天
1996,3,3,星期日,1996,正月,十四,丙子,鼠,0,庚寅,己亥,,,,,,九九第一天
1996,3,4,星期一,1996,正月,十五,丙子,鼠,0,庚寅,庚子,,,,元宵节,,九九第二天
1996,3,5,星期二,1996,正月,十六,丙子,鼠,0,辛卯,辛丑,惊蛰,15:09:39,,,,九九第三天
1996,3,6,星期三,1996,正月,十七,丙子,鼠,0,辛卯,壬寅,,,,,,九九第四天
1996,3,7,星期四,1996,正月,十八,丙子,鼠,0,辛卯,癸卯,,,,,,九九第五天
1996,3,8,星期五,1996,正月,十九,丙子,鼠,0,辛卯,甲辰,,,妇女节,,,九九第六天
1996,3,9,星期六,1996,正月,二十,丙子,鼠,0,辛卯,乙巳,,,,,,九九第七天
1996,3,10,星期日,1996,正月,廿一,丙子,鼠,0,辛卯,丙午,,,,,,九九第八天
1996,3,11,星期一,1996,正月,廿二,丙子,鼠,0,辛卯,丁未,,,,,,九九第九天
1996,3,12,星期二,1996,正月,廿三,丙子,鼠,0,辛卯,戊申,,,植树节,,,
1996,3,13,星期三,1996,正月,廿四,丙子,鼠,0,辛卯,己酉,,,,,,
1996,3,14,星期四,1996,正月,廿五,丙子,鼠,0,辛卯,庚戌,,,,,,
1996,3,15,星期五,1996,正月,廿六,丙子,鼠,0,辛卯,辛亥,,,,,,
1996,3,16,星期六,1996,正月,廿七,丙子,鼠,0,辛卯,壬子,,,,,,
1996,3,17,星期日,1996,正月,廿八,丙子,鼠,0,辛卯,癸丑,,,,,,
1996,3,18,星期一,1996,正月,廿九,丙子,鼠,0,辛卯,甲寅,,,,,,
1996,3,19,星期二,1996,二月,初一,丙子,鼠,0,辛卯,乙卯,,,,,,
1996,3,20,星期三,1996,二月,初二,丙子,鼠,0,辛卯,丙辰,春分,16:03:04,,龙抬头,,
1996,3,21,星期四,1996,二月,初三,丙子,鼠,0,辛卯,丁巳,,,,,,
1996,3,22,星期五,1996,二月,初四,丙子,鼠,0,辛卯,戊午,,,,,,
1996,3,23,星期六,1996,二月,初五,丙子,鼠,0,辛卯,己未,,,,,,
1996,3,24,星期日,1996,二月,初六,丙子,鼠,0,辛卯,庚申,,,,,,
1996,3,25,星期一,1996,二月,初七,丙子,鼠,0,辛卯,辛酉,,,,,,
