年,月,日,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
1990,1,1,星期一,1989,腊月,初五,己巳,蛇,0,丙子,丙寅,,,元旦,,,二九第二天
1990,1,2,星期二,1989,腊月,初六,己巳,蛇,0,丙子,丁卯,,,,,,二九第三天
1990,1,3,星期三,1989,腊月,初七,己巳,蛇,0,丙子,戊辰,,,,,,二九第四天
1990,1,4,星期四,1989,腊月,初八,己巳,蛇,0,丙子,己巳,,,,腊八节,,二九第五天
1990,1,5,星期五,1989,腊月,初九,己巳,蛇,0,丁丑,庚午,小寒,22:33:14,,,,二九第六天
1990,1,6,星期六,1989,腊月,初十,己巳,蛇,0,丁丑,辛未,,,,,,二九第七天
1990,1,7,星期日,1989,腊月,十一,己巳,蛇,0,丁丑,壬申,,,,,,二九第八天
1990,1,8,星期一,1989,腊月,十二,己巳,蛇,0,丁丑,癸酉,,,,,,二九第九天
1990,1,9,星期二,1989,腊月,十三,己巳,蛇,0,丁丑,甲戌,,,,,,三九第一天
1990,1,10,星期三,1989,腊月,十四,己巳,蛇,0,丁丑,乙亥,,,,,,三九第二天
1990,1,11,星期四,1989,腊月,十五,己巳,蛇,0,丁丑,丙子,,,,,,三九第三天
1990,1,12,星期五,1989,腊月,十六,己巳,蛇,0,丁丑,丁丑,,,,,,三九第四天
1990,1,13,星期六,1989,腊月,十七,己巳,蛇,0,丁丑,戊寅,,,,,,三九第五天
1990,1,14,星期日,1989,腊月,十八,己巳,蛇,0,丁丑,己卯,,,,,,三九第六天
1990,1,15,星期一,1989,腊月,十九,己巳,蛇,0,丁丑,庚辰,,,,,,三九第七天
1990,1,16,星期二,1989,腊月,二十,己巳,蛇,0,丁丑,辛巳,,,,,,三九第八天
1990,1,17,星期三,1989,腊月,廿一,己巳,蛇,0,丁丑,壬午,,,,,,三九第九天
1990,1,18,星期四,1989,腊月,廿二,己巳,蛇,0,丁丑,癸未,,,,,,四九第一天
